ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
320584633,lambda-the-terraform-way,nsriram/lambda-the-terraform-way,1259,103,125,Markdown,master,"aws, awslambda, devops, infrastructure-as-code, terraform",0,"MIT License",https://github.com/nsriram/lambda-the-terraform-way,https://github.com/nsriram,,2020-12-11T13:40:22Z,2025-02-22T15:54:55Z
588181932,Cool-GIFs-For-GitHub,Anmol-Baranwal/Cool-GIFs-For-GitHub,1255,552,442,Markdown,main,"avatars, awesome-list, gif, gif-animation, github-profile, github-profile-readme, markdown, profile-readme, readme-profile",4,"MIT License",https://github.com/Anmol-Baranwal/Cool-GIFs-For-GitHub,https://github.com/Anmol-Baranwal,http://gifs.anmolbaranwal.com,2023-01-12T14:18:31Z,2025-02-26T06:18:03Z
125420992,raspibolt,raspibolt/raspibolt,1236,357,44227,Markdown,master,"bitcoin, cryptocurrency, lightning, raspberry-pi",9,"MIT License",https://github.com/raspibolt/raspibolt,https://github.com/raspibolt,https://raspibolt.org,2018-03-15T20:12:09Z,2025-02-21T13:50:48Z
27145735,intellij-sdk-docs,JetBrains/intellij-sdk-docs,1236,902,157288,Markdown,main,"docs, intellij, intellij-platform, intellij-plugin, intellijidea-plugin, jetbrains, sdk",7,"Apache License 2.0",https://github.com/JetBrains/intellij-sdk-docs,https://github.com/JetBrains,https://plugins.jetbrains.com/docs/intellij/,2014-11-25T20:59:00Z,2025-02-25T10:00:51Z
630492529,Guide-UnrealEngine,MrRobinOfficial/Guide-UnrealEngine,986,87,8282,Markdown,main,"cpp, docs, documentation, examples, guide, learn, unreal-engine",1,,https://github.com/MrRobinOfficial/Guide-UnrealEngine,https://github.com/MrRobinOfficial,,2023-04-20T13:53:15Z,2025-02-25T20:44:19Z
134979079,dynamic-analysis,analysis-tools-dev/dynamic-analysis,976,107,1222,Markdown,master,"analysis, dast, dynamic, dynamic-analysis, dynamic-code-analysis",0,"MIT License",https://github.com/analysis-tools-dev/dynamic-analysis,https://github.com/analysis-tools-dev,https://analysis-tools.dev,2018-05-26T16:52:14Z,2025-02-23T23:11:07Z
307408656,MtF-wiki,project-trans/MtF-wiki,873,214,472039,Markdown,master,transgender,31,"Creative Commons Attribution Share Alike 4.0 International",https://github.com/project-trans/MtF-wiki,https://github.com/project-trans,https://MtF.wiki,2020-10-26T14:57:44Z,2025-02-26T00:21:00Z
332422464,antfu.me,antfu/antfu.me,825,221,262551,Markdown,main,,2,"MIT License",https://github.com/antfu/antfu.me,https://github.com/antfu,https://antfu.me,2021-01-24T10:40:02Z,2025-02-22T23:56:10Z
277155531,awesome-programming-languages,ChessMax/awesome-programming-languages,669,51,1289,Markdown,master,"awesome, awesome-list, language, programming-language",0,"MIT License",https://github.com/ChessMax/awesome-programming-languages,https://github.com/ChessMax,,2020-07-04T17:25:46Z,2025-02-24T06:31:47Z
383943451,awesome-badges,badges/awesome-badges,668,46,22,Markdown,main,"awesome-list, badges",1,"Creative Commons Zero v1.0 Universal",https://github.com/badges/awesome-badges,https://github.com/badges,,2021-07-07T22:58:30Z,2025-02-24T19:11:22Z
