ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
120568143,wezterm,wezterm/wezterm,19376,852,308625,Rust,main,"rust, serial, serial-port, terminal, terminal-emulator, terminal-emulators",1193,Other,https://github.com/wezterm/wezterm,https://github.com/wezterm,https://wezterm.org/,2018-02-07T05:35:46Z,2025-02-26T04:49:29Z
247725846,gitui,gitui-org/gitui,19161,592,64865,Rust,master,"async, bash, command-line-interface, command-line-tool, git, hacktoberfest, rust, terminal, tui",234,"MIT License",https://github.com/gitui-org/gitui,https://github.com/gitui-org,,2020-03-16T14:38:01Z,2025-02-25T23:07:01Z
38655056,mdBook,rust-lang/mdBook,19067,1693,6151,Rust,master,,596,"Mozilla Public License 2.0",https://github.com/rust-lang/mdBook,https://github.com/rust-lang,https://rust-lang.github.io/mdBook/,2015-07-07T00:57:25Z,2025-02-26T01:13:39Z
146327667,vector,vectordotdev/vector,18862,1671,123175,Rust,master,"events, forwarder, logs, metrics, observability, parser, pipeline, router, rust, stream-processing, vector",1949,"Mozilla Public License 2.0",https://github.com/vectordotdev/vector,https://github.com/vectordotdev,https://vector.dev,2018-08-27T16:57:34Z,2025-02-26T06:54:41Z
62341543,gleam,gleam-lang/gleam,18818,795,18369,Rust,main,"compiler, erlang, gleam, programming-language, statically-typed",185,"Apache License 2.0",https://github.com/gleam-lang/gleam,https://github.com/gleam-lang,https://gleam.run,2016-06-30T20:52:30Z,2025-02-26T05:24:46Z
439772085,linera-protocol,linera-io/linera-protocol,18557,1101,160749,Rust,main,"blockchain, rust, wasm",468,"Apache License 2.0",https://github.com/linera-io/linera-protocol,https://github.com/linera-io,,2021-12-19T04:09:21Z,2025-02-26T06:40:57Z
40508605,relay,facebook/relay,18542,1844,6719935,Rust,main,,710,"MIT License",https://github.com/facebook/relay,https://github.com/facebook,https://relay.dev,2015-08-10T22:09:16Z,2025-02-25T23:24:17Z
261124045,slint,slint-ui/slint,18507,643,45205,Rust,master,"cpp, declarative-ui, desktop, embedded-devices, gui, javascript, language, lsp-server, native, rust, rust-lang, toolkit, ui, user-interface, wasm, webassembly, widgets",709,Other,https://github.com/slint-ui/slint,https://github.com/slint-ui,https://slint.dev,2020-05-04T08:53:03Z,2025-02-26T05:16:13Z
11847500,coreutils,uutils/coreutils,18396,1333,28889,Rust,main,"busybox, command-line-tool, coreutils, cross-platform, gnu-coreutils, rust",363,"MIT License",https://github.com/uutils/coreutils,https://github.com/uutils,https://uutils.github.io/,2013-08-02T16:22:56Z,2025-02-26T06:28:43Z
684776900,Bend,HigherOrderCO/Bend,18390,457,74672,Rust,main,,97,"Apache License 2.0",https://github.com/HigherOrderCO/Bend,https://github.com/HigherOrderCO,https://higherorderco.com,2023-08-29T20:44:32Z,2025-02-26T06:07:20Z
149026292,cube,cube-js/cube,18278,1807,337639,Rust,master,"analytics, bigquery, cube, databricks, headless-bi, hive, microservice, mysql, postgresql, presto, rust, semantic-layer, serverless, snowflake, sql",851,Other,https://github.com/cube-js/cube,https://github.com/cube-js,https://cube.dev,2018-09-16T18:58:46Z,2025-02-25T19:54:05Z
546206616,chroma,chroma-core/chroma,18053,1489,500708,Rust,main,"document-retrieval, embeddings, llms",416,"Apache License 2.0",https://github.com/chroma-core/chroma,https://github.com/chroma-core,https://www.trychroma.com/,2022-10-05T17:58:44Z,2025-02-26T06:47:32Z
202787876,spotify-tui,Rigellute/spotify-tui,17876,532,2403,Rust,master,"cli, rust, spotify, spotify-api, spotify-tui, terminal, terminal-based",301,"MIT License",https://github.com/Rigellute/spotify-tui,https://github.com/Rigellute,,2019-08-16T19:31:53Z,2025-02-26T00:06:30Z
519882617,leptos,leptos-rs/leptos,17715,710,14624,Rust,main,"dom, fine-grained, isomorphic, reactive, rust, ssr, web, webassembly",90,"MIT License",https://github.com/leptos-rs/leptos,https://github.com/leptos-rs,https://leptos.dev,2022-07-31T20:40:30Z,2025-02-26T02:08:29Z
671654508,biome,biomejs/biome,17228,533,211290,Rust,main,"css, formatter, javascript, json, jsx, linter, static-code-analysis, typescript, web",215,"Apache License 2.0",https://github.com/biomejs/biome,https://github.com/biomejs,https://biomejs.dev,2023-07-27T20:30:22Z,2025-02-26T06:54:43Z
179164257,diem,diem/diem,16699,2591,124600,Rust,latest,blockchain,360,"Apache License 2.0",https://github.com/diem/diem,https://github.com/diem,https://diem.com,2019-04-02T21:51:45Z,2025-02-25T13:06:18Z
655797848,candle,huggingface/candle,16665,1040,11562,Rust,main,,466,"Apache License 2.0",https://github.com/huggingface/candle,https://github.com/huggingface,,2023-06-19T16:06:31Z,2025-02-26T06:53:42Z
414585797,universal-android-debloater,0x192/universal-android-debloater,16402,850,9300,Rust,main,"adb, android, debloat, privacy",571,"GNU General Public License v3.0",https://github.com/0x192/universal-android-debloater,https://github.com/0x192,,2021-10-07T12:08:51Z,2025-02-25T21:06:16Z
351806852,neon,neondatabase/neon,16282,492,67404,Rust,main,"database, postgres, postgresql, rust, serverless",894,"Apache License 2.0",https://github.com/neondatabase/neon,https://github.com/neondatabase,https://neon.tech,2021-03-26T14:20:47Z,2025-02-26T05:29:19Z
