"Function Name",Count
_wp_get_allowed_postdata,5
wp_paused_plugins,5
imageavif,5
wp_fast_hash,5
wp_find_widgets_sidebar,5
apply_block_core_search_border_style,5
_get_block_template_file,5
remove_block_asset_path_prefix,5
wp_json_file_decode,5
translate_settings_using_i18n_schema,5
wp_cache_set_terms_last_changed,5
wp_delete_file_from_directory,5
rest_validate_request_arg,5
rest_get_route_for_taxonomy_items,5
is_post_publicly_viewable,5
wp_prime_option_caches,5
wp_has_border_feature_support,5
wp_lazy_loading_enabled,5
get_theme_file_path,5
load_script_translations,5
wp_parse_widget_id,5
twentyseventeen_fonts_url,5
twentyseventeen_is_frontpage,5
twentyseventeen_posted_on,5
twentyseventeen_entry_footer,5
the_header_image_tag,5
next_posts_link,5
previous_posts_link,5
tag_description,5
twenty_twenty_one_post_thumbnail,5
remote,5
json_validate,5
dvwaSourceHtmlEcho,5
xor_this,5
encrypt_string,5
decrypt_string,5
rand_string,5
is_url,5
get_token,5
sqlsrv_fetch,5
fields_from_edit,5
target_blank,5
count_tables,5
unique_array,5
c99sh_getupdate,5
c99ftpbrutecheck,5
deldir,5
fperms,5
wdll_nora,5
mssql_affected_rows,5
wsoScandir,5
tree_plus,5
is_free,5
sortfield,5
xfilesize,5
ekse,5
xdir,5
File_Act,5
hdd,5
getOGid,5
listdatabase,5
ch_color,5
getUpPath,5
html_clean,5
getallfiles,5
sql_close,5
msgpack_pack,5
dumpType,5
db2_conn_error,5
apcu_exists,5
urlArray,5
write_line,5
panic,5
emit_script_tag,5
smbclient_option_set,5
check_digit,5
recursive_unlink,5
httpGet,5
sanitizeHTML,5
_url,5
httpConditional,5
event_add,5
getOAuthCredentialsFile,5
missingOAuth2CredentialsWarning,5
defaultLabels,5
isAssociativeArray,5
application_configuration_dir,5
instant_scp,5
send_user_an_email,5
getResourceByUuid,5
parseEnvFormatToArray,5
getContainerStatus,5
githubApi,5
getOptionsMysql,5
codecept_output_dir,5
transformType,5
u,5
xhprof_parse_parent_child,5
phutil_load_library,5
phutil_is_utf8,5
check_string_value,5
phutil_var_export,5
phutil_is_windows,5
phutil_build_http_querystring,5
phutil_is_hiphop_runtime,5
_glob,5
db2_tables,5
album_cover_url,4
user_avatar_path,4
_get_cron_lock,4
wp_fix_server_vars,4
wp_check_php_mysql_versions,4
require_wp_db,4
wp_start_object_cache,4
wp_get_active_and_valid_plugins,4
wp_list_widget_controls,4
wp_restore_post_revision,4
wp_user_settings,4
remove_post_type_support,4
wp_post_revision_title,4
get_sample_permalink_html,4
wp_install_language_form,4
wp_dashboard_setup,4
wp_dashboard,4
validate_current_theme,4
edit_link,4
redirect_post,4
media_upload_tabs,4
validate_file_to_edit,4
update_recently_edited,4
wp_doc_link_parse,4
get_file_description,4
get_subdirectory_reserved_names,4
confirm_delete_users,4
update_blog_details,4
wp_nav_menu_update_menu_items,4
get_id_from_blogname,4
cache_users,4
wp_get_revision_ui_diff,4
category_exists,4
wp_dashboard_trigger_widget_control,4
wp_dashboard_recent_posts,4
_wp_dashboard_recent_comments_row,4
wp_widget_rss_process,4
wp_widget_rss_form,4
ssh2_auth_password,4
ssh2_sftp_rmdir,4
get_post_meta_by_id,4
delete_meta,4
_fix_attachment_links,4
wp_edit_attachments_query_vars,4
get_sample_permalink,4
_wp_handle_upload,4
get_tags,4
wxr_term_name,4
the_generator,4
get_theme_update_available,4
unzip_file,4
wp_clean_update_cache,4
has_meta,4
page_template_dropdown,4
wp_check_mysql_version,4
populate_roles_160,4
populate_roles_210,4
populate_roles_230,4
populate_roles_250,4
populate_roles_260,4
populate_roles_270,4
populate_roles_280,4
populate_roles_300,4
wp_referer_field,4
_wp_ajax_delete_comment_response,4
wp_save_image,4
wp_image_editor,4
attachment_url_to_postid,4
get_image_send_to_editor,4
wpview_media_sandbox_styles,4
wp_insert_link,4
links_add_target,4
apache_mod_loaded,4
image_edit_apply_changes,4
postbox_classes,4
show_admin_bar,4
update_comment_cache,4
wp_read_audio_metadata,4
wp_handle_sideload,4
media_send_to_editor,4
media_upload_form,4
wp_maybe_generate_attachment_metadata,4
get_compat_media_markup,4
wp_add_id3_tag_data,4
saveDomDocument,4
get_mu_plugins,4
wp_upload_bits,4
get_editable_user_ids,4
get_others_unpublished_posts,4
list_core_update,4
plugin_sandbox_scrape,4
wp_upgrade,4
wp_media_attach_action,4
add_existing_user_to_blog,4
wpmu_signup_user,4
network_step1,4
auth_redirect,4
set_screen_options,4
_get_admin_bar_pref,4
wp_extract_urls,4
wp_safe_remote_head,4
wp_find_hierarchy_loop_tortoise_hare,4
init,4
_fetch_remote_file,4
is_success,4
_response_to_rss,4
fetch_rss,4
do_shortcodes_in_html_tags,4
unescape_invalid_shortcodes,4
wp_unregister_widget_control,4
get_page_of_comment,4
get_comment_reply_link,4
get_comment_id_fields,4
wp_save_post_revision,4
add_permastruct,4
get_taxonomy_labels,4
_get_custom_object_labels,4
_get_term_children,4
wp_term_is_shared,4
_split_shared_term,4
wp_find_hierarchy_loop,4
get_the_content_feed,4
_wptexturize_pushpop_element,4
wptexturize_primes,4
wp_replace_in_html_tags,4
utf8_uri_encode,4
_deep_replace,4
the_content_feed,4
delete_user_option,4
wp_maybe_update_network_site_counts,4
wp_update_network_user_counts,4
wp_update_network_site_counts,4
wp_resolve_numeric_slug_conflicts,4
get_lastcommentmodified,4
wp_kses_array_lc,4
wp_kses_attr_check,4
wp_kses_bad_protocol_once,4
valid_unicode,4
wp_post_mime_type_where,4
sanitize_trackback_urls,4
wp_set_post_tags,4
trackback,4
_page_traverse_name,4
get_page_children,4
_get_last_post_time,4
get_post_custom_keys,4
wp_set_all_user_settings,4
add_network_option,4
is_object_in_term,4
get_tag_feed_link,4
get_comment_statuses,4
xmlrpc_getpostcategory,4
xmlrpc_removepostdata,4
get_cat_ID,4
wp_get_post_tags,4
_get_random_header_data,4
mysql_fetch_object,4
wpmu_update_blogs_date,4
comments_link_feed,4
get_search_comments_feed_link,4
the_comment,4
get_search_feed_link,4
get_previous_post_link,4
get_next_post_link,4
get_oembed_endpoint_url,4
get_post_embed_html,4
_oembed_create_xml,4
wp_notify_moderator,4
wp_update_comment_count_now,4
get_pung,4
wp_get_associated_nav_menu_items,4
update_user_caches,4
wp_generate_auth_cookie,4
wp_nonce_tick,4
_wp_can_use_pcre_u,4
get_attached_media,4
wp_mediaelement_fallback,4
_print_styles,4
wp_print_styles,4
wp_admin_css_uri,4
get_previous_post,4
get_next_post,4
retrieve_password,4
register_deactivation_hook,4
twentysixteen_get_color_scheme_choices,4
twentysixteen_hex2rgb,4
twentysixteen_get_color_scheme_css,4
twentyfifteen_get_color_scheme_choices,4
twentyfifteen_get_color_scheme_css,4
get_url_in_content,4
twentyfifteen_comment_nav,4
twentyfifteen_get_link_url,4
twentyfourteen_get_featured_posts,4
wpmu_validate_blog_signup,4
show_blog_form,4
signup_another_blog,4
signup_blog,4
zues_widget_area,4
session_remove,4
get_upload_max_size,4
array_column_sum,4
mhash,4
ImageJpeg,4
ImageCreate,4
ImageColorAllocate,4
sapi_windows_cp_conv,4
orderGrid,4
host,4
supervisordControlAction,4
phinx_get_allowed_config,4
phinx_get_cmd,4
checkSlackAnswer,4
anchor,4
buildurlpath,4
array_get,4
link_to,4
yourls_l10n_month_abbrev,4
yourls_l10n_weekday_initial,4
yourls_get_database_version,4
yourls_phpass_hash,4
yourls_nonce_field,4
yourls_hmac_algo,4
yourls_plugin_admin_page,4
yourls_geo_get_flag,4
yourls_http_get_proxy,4
yourls_get_user_agent,4
yourls_get_date_format,4
yourls_get_referrer,4
yourls_is_serialized,4
yourls_int2string,4
yourls_update_clicks,4
yourls_long_url_exists,4
yourls_is_private,4
yourls_is_upgrading,4
yourls_normalize_uri,4
yourls_set_url_scheme,4
yourls_no_cache_headers,4
yourls_set_user,4
yourls_get_remote_title,4
yourls_get_translations_for_domain,4
yourls_translate_with_context,4
yourls_get_yourls_favicon_url,4
meta,4
character_limiter,4
directory_map,4
form_dropdown,4
timespan,4
get_cookie,4
oci_field_type,4
oci_fetch_object,4
ibase_service_attach,4
mssql_rows_affected,4
mdecrypt_generic,4
wincache_ucache_info,4
get_dir_file_info,4
apcu_dec,4
apcu_cache_info,4
wc_sanitize_order_id,4
wc_delete_order_note,4
wc_rest_urlencode_rfc3986,4
wc_get_wildcard_postcodes,4
wc_is_active_theme,4
wc_get_page_children,4
wc_transaction_query,4
wc_get_featured_product_ids,4
wc_product_has_unique_sku,4
wc_get_min_max_price_meta_query,4
wc_get_attachment_image_attributes,4
wc_string_to_array,4
wc_trim_zeros,4
wc_format_refund_total,4
wc_array_overlay,4
wc_format_hex,4
wc_make_numeric_postcode,4
wc_format_stock_for_display,4
wc_format_sale_price,4
wc_format_list_of_items,4
wc_cart_totals_subtotal_html,4
wc_cart_totals_coupon_label,4
wc_get_cart_remove_url,4
wc_dropdown_variation_attribute_options,4
wc_lostpassword_url,4
wc_get_account_menu_items,4
wc_get_account_orders_actions,4
wc_update_coupon_usage_counts,4
tests_add_filter,4
compareContents,4
wc_update_920_add_wc_hooked_blocks_version_option,4
wp_timezone_string,4
wc_api_hash,4
wc_get_default_product_rows_per_page,4
wc_switch_to_site_locale,4
wc_restore_locale,4
wc_product_dropdown_categories,4
wc_setup_product_data,4
wc_is_current_account_menu_item,4
wc_privacy_policy_page_id,4
wc_update_user_last_active,4
is_woocommerce,4
wc_get_product_tax_class_options,4
wc_has_custom_attribute_types,4
wc_get_product_backorder_options,4
wc_make_phone_clickable,4
wc_get_product_term_ids,4
wc_products_array_orderby,4
wc_get_star_rating_html,4
wp_robots_no_robots,4
wc_round_discount,4
as_unschedule_action,4
registered_meta_key_exists,4
wp_theme_get_element_class_name,4
wc_release_coupons_for_order,4
wc_hex_is_light,4
wc_get_formatted_cart_item_data,4
wc_get_cart_item_data_hash,4
wc_get_attribute_taxonomy_names,4
rest_get_avatar_urls,4
traverse_and_serialize_blocks,4
wp_get_word_count_type,4
"WP_CLI\Utils\make_progress_bar",4
get_block_editor_theme_styles,4
block_editor_rest_api_preload,4
wc_admin_number_format,4
wp_cache_set_multiple,4
rest_find_matching_pattern_property_schema,4
rest_get_combining_operation_error,4
rest_find_one_matching_schema,4
getSpeedtestUserById,4
getPdo,4
isObfuscationEnabled,4
lang_path,4
wincache_ucache_add,4
sqlite_escape_string,4
eaccelerator_get,4
litespeed_finish_request,4
sanitize_locale_name,4
wp_enqueue_code_editor,4
get_site_screen_help_tab_args,4
get_site_screen_help_sidebar_content,4
network_edit_site_nav,4
_wp_reset_invalid_menu_item_parent,4
wp_is_large_user_count,4
wp_check_php_version,4
wp_is_uuid,4
wp_get_scheduled_event,4
is_site_meta_supported,4
wp_copy_parent_attachment_properties,4
get_post_timestamp,4
get_post_states,4
wp_get_registered_image_subsizes,4
wp_get_image_editor_output_format,4
get_all_registered_block_bindings_sources,4
wp_credits_section_title,4
get_block_categories,4
build_comment_query_vars_from_block,4
get_custom_logo,4
generate_block_asset_handle,4
resolve_pattern_blocks,4
wp_get_unapproved_comment_author_email,4
_prime_term_caches,4
rest_is_array,4
wp_autoload_values_to_autoload,4
wp_verify_fast_hash,4
wp_force_plain_post_permalink,4
wp_fuzzy_number_match,4
wp_increase_content_media_count,4
wp_assign_widget_to_sidebar,4
_wp_tinycolor_bound_alpha,4
get_parent_theme_file_uri,4
register_default_headers,4
twentyeleven_get_default_link_color,4
twentyeleven_color_schemes,4
twentyeleven_get_default_theme_options,4
twentynineteen_get_discussion_data,4
twentynineteen_entry_footer,4
twenty_twenty_one_continue_reading_text,4
twentyten_posted_on,4
twentytwenty_the_post_meta,4
literal,4
trait_uses_recursive,4
laravel_cloud,4
recaptcha_check_answer,4
escape_key,4
select_value,4
is_shortable,4
get_translations,4
index_sql,4
oci_new_connect,4
oci_fetch,4
oci_result,4
sqlsrv_next_result,4
ibase_fetch_row,4
slow_query,4
schemas,4
db_size,4
edit_form,4
create_routine,4
create_trigger,4
count_rows,4
Mydeldir,4
arrval,4
printpagelink,4
hide,4
mysql_buildwhere,4
parse_perms,4
ocifetchinto,4
exa,4
getperms,4
parsesort,4
getDisabledFunctions,4
diskSpace,4
freeSpace,4
button_url,4
dir_tree,4
dir_delete,4
dir_writeable,4
mysql_dbname,4
mysql_tablename,4
is_script,4
num_bitunit,4
xfileperms,4
Mysql_Len,4
ajaxTemplate,4
fs,4
Guama_Auto,4
Qingma_Auto,4
Tihuan_Auto,4
Antivirus_Auto,4
Findfile_Auto,4
get_code,4
ifx_errormsg,4
ifx_fetch_row,4
ifx_num_fields,4
rrmdir,4
yourip,4
rapih,4
convertByte,4
ukuran,4
findit,4
ocicolumnname,4
ocifetch,4
DirPrintHTMLHeaders,4
strinstr,4
DxSetCookie,4
DxStr_FmtFileSize,4
gettruepath,4
antivirus,4
tbhead,4
qy,4
multi,4
geol,4
refresh_ps1,4
PermsColor,4
wsoPermsColorOnly,4
to_s,4
df,4
xcopy,4
O,4
E,4
db2_autocommit,4
delete_directory,4
testWithConnectionClose,4
print_exception,4
emit_css_loading_tags,4
connectionRemoteAddress,4
_i,4
parseDateInterval,4
accessRights,4
echoJson,4
event_base_set,4
event_del,4
event_free,4
humbug_phpscoper_expose_class,4
admin_get_route,4
admin_info,4
off,4
sanitize_string,4
isSubscriptionActive,4
base_ip,4
convertToArray,4
isDatabaseImage,4
generateEnvValue,4
generateServiceSpecificFqdns,4
escapeDollarSign,4
updateCompose,4
generateGithubInstallationToken,4
getFqdnWithoutPort,4
validate_dns_entry,4
generateGitManualWebhook,4
uuid_create,4
iterator,4
phutil_utf8_strtoupper,4
xhprof_get_param_helper,4
phutil_utf8_convert,4
phabricator_dual_datetime,4
phutil_utf8v_combined,4
ldap_sprintf,4
phutil_unescape_uri_path_component,4
Piwik_ShouldPrintBackTraceWithMessage,4
rescue_if,3
artist_image_path,3
koel_version,3
timer_start,3
got_url_rewrite,3
wp_sidebar_description,3
wp_create_category,3
get_post_permalink,3
PclErrorCode,3
PclErrorString,3
Ord,3
PclZipUtilCopyBlock,3
PclError,3
PclErrorReset,3
_copy_dir,3
list_meta,3
wp_dashboard_primary,3
get_inline_data,3
media_handle_sideload,3
get_plugin_files,3
activate_plugins,3
timer_stop,3
get_comment_to_edit,3
wp_register_widget_control,3
get_comment_author_email,3
get_comment_excerpt,3
get_comments_number_text,3
comments_link,3
comment_form_title,3
cancel_comment_reply_link,3
update_term_cache,3
update_termmeta_cache,3
_update_post_term_count,3
iso8601_timezone_to_offset,3
get_oembed_response_data,3
insert_blog,3
install_blog,3
get_post_type_capabilities,3
get_post_type_labels,3
_post_type_meta_capabilities,3
wp_trash_post_comments,3
update_object_term_cache,3
update_postmeta_cache,3
save_mod_rewrite_rules,3
get_body_class,3
delete_network_option,3
get_all_post_type_supports,3
get_tag_link,3
get_theme_roots,3
get_header_image_tag,3
is_textdomain_loaded,3
mysql_insert_id,3
wp_debug_backtrace_summary,3
is_user_spammy,3
is_allowed_http_origin,3
get_the_posts_navigation,3
get_the_posts_pagination,3
get_archive_template,3
spawn_cron,3
wp_oembed_get,3
check_comment,3
get_to_ping,3
wp_underscore_audio_template,3
wp_underscore_video_template,3
wp_nonce_ays,3
_wp_get_image_size_from_meta,3
get_calendar,3
get_weekstartend,3
get_post_type_archive_feed_link,3
wp_no_robots,3
get_the_category_by_ID,3
wp_logout,3
check_password_reset_key,3
wp_get_password_hint,3
wp_signon,3
customizer_library_get_google_fonts,3
migrate_default_swimlane,3
concat_files,3
install_get_db_drivers,3
install_js_support,3
install_get_default_options,3
install_redirect,3
setYearlyData,3
askHiddenResponse,3
escape_shell_argument,3
option,3
array_flatten,3
supervisordIsAuthenticated,3
prepareRequest,3
getCPanel,3
trim_comment,3
apache_request_headers,3
str_plural,3
str_random,3
array_pluck,3
parenthesized_filter,3
ip_in_range,3
set_db,3
yourls_is_textdomain_loaded,3
yourls_l10n_weekday_abbrev,3
yourls_create_sql_tables,3
yourls_check_database_version,3
yourls_check_php_version,3
yourls_has_cleartext_passwords,3
yut_is_local,3
yourls_is_windows,3
yourls_get_cookie_life,3
yourls_check_auth_cookie,3
yourls_check_signature,3
yourls_get_filters,3
yourls_get_plugins,3
yourls_load_plugins,3
yourls_deactivate_plugin,3
yourls_list_plugin_admin_pages,3
yourls_geo_ip_to_countrycode,3
yourls_get_request,3
yourls_update_next_decimal,3
yourls_statlink,3
yourls_get_HTTP_status,3
yourls_http_post,3
yourls_send_through_proxy,3
yourls_check_core_version,3
yourls_maybe_check_core_version,3
yourls_validate_core_version_response,3
yourls_http_default_options,3
yourls_esc_js,3
yourls_sanitize_ip,3
yourls_get_time_offset,3
yourls_get_time_format,3
yourls_edit_link_title,3
yourls_edit_link,3
yourls_delete_link_by_keyword,3
yourls_status_header,3
yourls_get_debug_mode,3
yourls_needs_ssl,3
yourls_check_invalid_utf8,3
yourls_google_array_to_data_table,3
yourls_google_viz_code,3
yourls_debug_mode,3
yourls_keyword_is_taken,3
includeFile,3
yourls_array_to_json,3
yourls_share_box,3
yourls_stats_line,3
yourls_stats_pie,3
DB,3
ul,3
random_string,3
word_limiter,3
element,3
set_realpath,3
form_hidden,3
get_mime_by_extension,3
unix_to_human,3
auto_link,3
sqlsrv_begin_transaction,3
sqlsrv_commit,3
sqlsrv_rollback,3
cubrid_get_autocommit,3
cubrid_set_autocommit,3
oci_commit,3
oci_rollback,3
odbc_autocommit,3
ibase_server_info,3
ibase_affected_rows,3
ibase_close,3
is_loaded,3
wincache_ucache_clear,3
_list,3
word_is_countable,3
usage,3
wc_processing_order_count,3
wc_get_order_note,3
wc_rest_check_product_term_permissions,3
wc_array_cartesian,3
wc_load_cart,3
wc_get_coupon_type,3
wc_sanitize_tooltip,3
wc_format_price_range,3
wc_format_weight,3
wc_sanitize_endpoint_slug,3
wc_update_order_item_meta,3
wc_get_account_orders_columns,3
wc_get_account_payment_methods_columns,3
wc_get_customer_download_permissions,3
wc_get_customer_total_spent,3
wc_get_customer_order_count,3
inside_phar,3
invoke_proc,3
version_tags,3
wc_get_attribute_taxonomy_labels,3
wc_scheduled_sales,3
remove_shortcode,3
wc_restock_refunded_items,3
woocommerce_store_api_register_update_callback,3
_deprecated_hook,3
wc_cart_totals_shipping_html,3
wc_cart_totals_coupon_html,3
wc_cart_totals_order_total_html,3
wc_cart_totals_fee_html,3
wc_get_order_id_by_order_key,3
wc_downloadable_file_permission,3
wc_downloadable_product_permissions,3
wc_add_order_item,3
wc_delete_order_item,3
wc_reorder_terms,3
wc_get_brand_thumbnail_image,3
is_add_payment_method_page,3
wc_reset_loop,3
wc_strtolower,3
wc_user_has_role,3
wc_get_webhook_rest_api_versions,3
wc_is_running_from_async_action_scheduler,3
wc_render_action_buttons,3
wc_get_product_visibility_options,3
add_settings_section,3
wc_review_ratings_required,3
wc_get_email_order_items,3
wc_get_stock_html,3
wp_privacy_anonymize_data,3
woocommerce_login_form,3
wc_logout_url,3
wc_setup_loop,3
wc_get_loop_class,3
wc_get_product_taxonomy_class,3
woocommerce_page_title,3
woocommerce_product_loop,3
woocommerce_products_will_display,3
wc_register_order_type,3
wp_add_privacy_policy_content,3
wp_get_raw_referer,3
wc_get_product_coupon_types,3
wc_cache_get_multiple,3
as_schedule_recurring_action,3
wc_post_content_has_shortcode,3
wc_get_chosen_shipping_method_for_package,3
add_rewrite_endpoint,3
wc_uasort_comparison,3
make_before_block_visitor,3
make_after_block_visitor,3
block_core_post_template_uses_featured_image,3
wp_dequeue_style,3
rest_sanitize_boolean,3
wp_cache_supports,3
gutenberg_url,3
wp_enqueue_editor,3
facebook_for_woocommerce,3
wc_admin_get_feature_config,3
get_main_site_id,3
get_the_block_template_html,3
get_features,3
rest_get_allowed_schema_keywords,3
wp_style_engine_get_stylesheet_from_context,3
assertInstanceOf,3
assertEquals,3
assertTrue,3
formatResponse_simple,3
obfuscateId,3
trans_ignore,3
readVersion,3
apc_sma_info,3
wincache_ucache_exists,3
newrelic_add_custom_parameter,3
newrelic_notice_error,3
wp_get_ready_cron_jobs,3
wp_set_template_globals,3
use_block_editor_for_post,3
wp_is_site_protected_by_basic_auth,3
wp_print_update_row_templates,3
wp_edit_theme_plugin_file,3
wp_print_theme_file_tree,3
_wp_privacy_completed_request,3
wp_is_password_reset_allowed_for_user,3
_wp_post_revision_data,3
clean_dirsize_cache,3
wxr_term_meta,3
wp_get_https_detection_errors,3
wp_is_using_https,3
_wp_privacy_action_request_types,3
wp_privacy_exports_url,3
move_dir,3
wp_unschedule_hook,3
wp_update_user_counts,3
update_post_parent_caches,3
wp_cache_set_sites_last_changed,3
has_header_video,3
wp_print_plugin_file_tree,3
is_plugin_paused,3
_wp_make_subsizes,3
wp_is_application_passwords_supported,3
wp_is_heic_image_mime_type,3
_is_utf8_charset,3
wp_is_ini_value_changeable,3
block_core_comment_template_render_comments,3
is_taxonomy_viewable,3
apply_block_core_search_border_styles,3
get_block_file_template,3
convert_smilies,3
wp_filter_content_tags,3
block_core_calendar_update_has_published_posts,3
block_core_page_list_nest_pages,3
floatVal,3
block_core_navigation_build_css_colors,3
block_core_navigation_parse_blocks_from_menu_items,3
get_block_asset_url,3
filter_block_kses_value,3
_excerpt_render_inner_blocks,3
_wp_remove_unregistered_widgets,3
wp_is_internal_link,3
_get_comment_reply_id,3
wp_metadata_lazyloader,3
wp_lazyload_term_meta,3
wp_lazyload_comment_meta,3
wp_is_json_media_type,3
wp_rel_callback,3
is_favicon,3
wp_kses_uri_attributes,3
_rest_array_intersect_key_recursive,3
rest_format_combining_operation_error,3
rest_find_any_matching_schema,3
rest_is_object,3
rest_parse_embed_param,3
wp_determine_option_autoload_value,3
wp_prime_site_option_caches,3
get_header_video_url,3
wp_get_custom_css,3
wp_get_custom_css_post,3
get_privacy_policy_url,3
wp_is_site_initialized,3
wp_register_block_style_variations_from_theme_json_partials,3
resolve_block_template,3
register_block_bindings_source,3
wp_sitemaps_get_server,3
_filter_block_template_part_area,3
_wp_build_title_and_description_for_taxonomy_block_template,3
get_adjacent_image_link,3
wp_get_webp_info,3
wp_high_priority_element_flag,3
wp_normalize_remote_block_pattern,3
wp_parse_slug_list,3
wp_is_rest_endpoint,3
get_post_datetime,3
wp_tinycolor_hue_to_rgb,3
twentyseventeen_categorized_blog,3
register_nav_menu,3
twentyeleven_layouts,3
twentythirteen_entry_date,3
twentynineteen_the_posts_navigation,3
twentynineteen_comment_form,3
twentynineteen_post_thumbnail,3
has_tag,3
twenty_twenty_one_the_posts_navigation,3
twenty_twenty_one_entry_meta_footer,3
in_category,3
twentytwenty_get_customizer_css,3
the_category,3
context,3
dispatch_sync,3
package_path,3
search,3
append_config,3
broadcast,3
mb_str_pad,3
messagesPopAllToHtml,3
dvwaSecurityLevelSet,3
dvwa_start_session,3
check_token,3
make_call,3
create_token,3
sqlite_libversion,3
mssql_next_result,3
mssql_result,3
where_to_query,3
mysql_unbuffered_query,3
mysql_info,3
password_file,3
get_databases,3
enum_input,3
create_sql,3
truncate_sql,3
adminer_object,3
switch_lang,3
auto_increment,3
connect_error,3
type_class,3
use_sql,3
trigger_sql,3
tar_file,3
ini_bytes,3
explain,3
referencable_primary,3
alter_table,3
engines,3
rename_database,3
routine_languages,3
process_list,3
column_foreign_keys,3
found_rows,3
show_status,3
show_variables,3
truncate_tables,3
move_tables,3
copy_tables,3
drop_views,3
search_tables,3
routines,3
sqllogin,3
CheckBase64,3
wbp,3
lbp,3
bcn,3
copyf,3
bypcu,3
bywsym,3
dosserver,3
sqlclienT,3
calc_dir_size,3
openf,3
import_request_variables,3
send_header,3
conv_size,3
wdll_permc,3
curc,3
bbc,3
c99getsource,3
Zip,3
showDrives,3
session_is_registered,3
logon,3
logon_submit,3
header_html,3
createDatabase,3
dropDatabase,3
createTable,3
dropTable,3
dropField,3
deleteData,3
utils,3
footer_html,3
getimage,3
tree_hassubdirs,3
dirlisting,3
remove,3
getmimetype,3
pnotice,3
xparsefilesize,3
xfilelastmodified,3
xfileopen,3
do_down,3
do_download,3
start_unzip,3
css_img,3
css_left,3
uppath,3
css_showimg,3
TestUtf8,3
Mysql_shellcode,3
html_main,3
css_foot,3
geturl,3
muma,3
File_Deltree,3
db2_free_result,3
YiunIUY76bBhuhNYIO8,3
tcp_connect,3
edit_file,3
thiscmd,3
randomt,3
BruteFun,3
filter,3
w,3
rep_char,3
ctfsearch,3
simplify_path,3
request_dump,3
phrase,3
quicksort,3
DxDate,3
DxDesign_DrawBubbleBox,3
DxHTTPMakeHeaders,3
array_stripslashes,3
truepath,3
filer,3
fix_magic_quote,3
parse_dir,3
get_drives,3
get_fileowner,3
get_fileperms,3
block_bot,3
decompress,3
eval_get_supported,3
sql_get_supported,3
info_getinfo,3
send_email,3
show_processes,3
get_server_info,3
dame,3
get_request,3
replace_mail_tpl,3
db2_server_info,3
db2_num_rows,3
db2_execute,3
oci_bind_by_name,3
xcache_isset,3
xdebug_get_function_stack,3
xdebug_is_debugger_active,3
call_protected_method,3
voyager_asset,3
toHex,3
initDb,3
checkRequirements,3
cryptAvailable,3
is_array_values_string,3
timestamptodate,3
max_registrations_reached,3
uTimeString,3
remove_query_by_get,3
manipulateHelp,3
downloadHttp,3
sensitive_log,3
_noDelimit,3
is_valid_path_extension,3
sendBadRequestResponse,3
show_default_favicon,3
event_new,3
event_set,3
admin_toastr,3
prepare_inherited_attributes,3
locale_has_pluralization,3
getApiKey,3
getJobStatus,3
isStripe,3
deleteBackupsLocally,3
deleteBackupsS3,3
excludeCertainErrors,3
remove_iip,3
getFilesystemVolumesFromServer,3
service_configuration_dir,3
escapeEnvVariables,3
formatPrivateKey,3
getStripeCustomerPortalSession,3
get_port_from_dockerfile,3
defaultNginxConfiguration,3
sslipDomainWarning,3
getOptionsPostgresql,3
getOptionsSqlite,3
showHelp,3
delay,3
service_closure,3
xhprof_build_parent_child_key,3
xhprof_get_metrics,3
init_phabricator_script,3
phid_get_subtype,3
phutil_censor_credentials,3
uuid_parse,3
system_config,3
product_image,3
_safe_serialize,3
argumentsMultilineWithoutComma,2
get_mtime,2
playlist_cover_path,2
avatar_or_gravatar,2
artist_image_url,2
rescue_unless,2
wp_iso_descrambler,2
wp_initial_constants,2
wp_maintenance,2
wp_debug_mode,2
wp_set_lang_dir,2
wp_set_wpdb_vars,2
wp_not_installed,2
wp_plugin_directory_constants,2
wp_get_mu_plugins,2
ms_cookie_constants,2
wp_cookie_constants,2
wp_ssl_constants,2
create_initial_taxonomies,2
create_initial_post_types,2
register_theme_directory,2
wp_set_internal_encoding,2
wp_cache_postload,2
wp_functionality_constants,2
wp_magic_quotes,2
wp_templating_constants,2
ms_site_check,2
wp_handle_comment_submission,2
extract_from_markers,2
wp_get_widget_defaults,2
wp_list_widgets,2
wp_prepare_revisions_for_js,2
wp_print_revision_templates,2
wp_customize_support_script,2
wp_default_styles,2
get_default_link_to_edit,2
compression_test,2
wp_get_popular_importers,2
get_importers,2
wp_install,2
wp_link_manager_disabled_message,2
add_link,2
get_link_to_edit,2
write_post,2
post_preview,2
export_wp,2
wp_timezone_choice,2
wpmu_welcome_notification,2
update_user_status,2
wpmu_delete_user,2
wp_get_nav_menu_to_edit,2
wp_nav_menu_setup,2
wp_initial_nav_menu_meta_boxes,2
do_accordion_sections,2
wp_get_users_with_no_role,2
count_many_users_posts,2
wp_widget_description,2
format_code_lang,2
wp_text_diff,2
update_right_now_message,2
wp_dashboard_recent_drafts,2
comment_excerpt,2
wp_dashboard_recent_comments,2
wp_dashboard_cached_rss_widget,2
ssh2_auth_pubkey_file,2
ssh2_sftp,2
ssh2_exec,2
ssh2_sftp_realpath,2
ssh2_sftp_rename,2
ssh2_sftp_unlink,2
ssh2_sftp_mkdir,2
_wp_upgrade_revisions_of_post,2
update_meta,2
wp_write_post,2
get_available_post_statuses,2
